tahun,nama_provinsi,nama_kabupaten/kota,nama_kecamatan,nama_kelurahan,jenis_pekerjaan,jumlah
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,SENEN,Karyawan BUMN,20
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,SENEN,Karyawan Honorer,4
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,SENEN,Buruh Harian Lepas,226
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,SENEN,Pembantu Rumah Tangga,1
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,SENEN,Penata Rias,1
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,SENEN,Seniman,6
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,SENEN,Pendeta,8
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,SENEN,Wartawan,4
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,SENEN,Dosen,4
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,SENEN,Guru,26
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,SENEN,Pengacara,6
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,SENEN,Notaris,1
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,SENEN,Arsitek,1
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,SENEN,Dokter,57
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,SENEN,Bidan,9
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,SENEN,Perawat,26
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,SENEN,Apoteker,1
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,SENEN,Psikiater/Psikolog,2
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,SENEN,Pelaut,3
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,SENEN,Sopir,46
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,SENEN,Pedagang,164
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,SENEN,Wiraswasta,824
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,SENEN,Lainnya,61
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KENARI,Belum/Tidak Bekerja,147
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KENARI,Mengurus Rumah Tangga,1991
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KENARI,Pelajar/Mahasiswa,1838
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KENARI,Pensiunan,123
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KENARI,Pegawai Negeri Sipil,137
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KENARI,Tentara Nasional Indonesia,23
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KENARI,Kepolisian RI,10
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KENARI,Perdagangan,1
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KENARI,Petani/Pekebun,2
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KENARI,Peternak,1
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KENARI,Industri,1
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KENARI,Transportasi,1
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KENARI,Karyawan Swasta,3359
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KENARI,Karyawan BUMN,64
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KENARI,Karyawan BUMD,1
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KENARI,Karyawan Honorer,11
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KENARI,Buruh Harian Lepas,144
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KENARI,Tukang Jahit,1
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KENARI,Penata Rias,1
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KENARI,Penata Rambut,1
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KENARI,Mekanik,2
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KENARI,Seniman,6
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KENARI,Pendeta,25
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KENARI,Pastor,47
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KENARI,Wartawan,14
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KENARI,Anggota DPR-RI,1
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KENARI,Dosen,29
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KENARI,Guru,54
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KENARI,Pilot,2
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KENARI,Pengacara,14
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KENARI,Notaris,5
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KENARI,Arsitek,3
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KENARI,Akuntan,2
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KENARI,Konsultan,3
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KENARI,Dokter,97
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KENARI,Bidan,4
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KENARI,Perawat,21
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KENARI,Apoteker,2
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KENARI,Psikiater/Psikolog,1
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KENARI,Pelaut,4
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KENARI,Sopir,24
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KENARI,Pedagang,62
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KENARI,Biarawan/Biarawati,13
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KENARI,Wiraswasta,937
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KENARI,Lainnya,75
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,PASEBAN,Belum/Tidak Bekerja,373
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,PASEBAN,Mengurus Rumah Tangga,5153
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,PASEBAN,Pelajar/Mahasiswa,4796
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,PASEBAN,Pensiunan,365
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,PASEBAN,Pegawai Negeri Sipil,396
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,PASEBAN,Tentara Nasional Indonesia,43
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,PASEBAN,Kepolisian RI,27
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,PASEBAN,Perdagangan,9
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,PASEBAN,Petani/Pekebun,6
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,PASEBAN,Nelayan/Perikanan,1
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,PASEBAN,Industri,3
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,PASEBAN,Konstruksi,2
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,PASEBAN,Transportasi,5
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,PASEBAN,Karyawan Swasta,7778
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,PASEBAN,Karyawan BUMN,113
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,PASEBAN,Karyawan BUMD,3
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,PASEBAN,Karyawan Honorer,36
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,PASEBAN,Buruh Harian Lepas,573
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,PASEBAN,Pembantu Rumah Tangga,4
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,PASEBAN,Tukang Jahit,2
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,PASEBAN,Mekanik,2
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,PASEBAN,Seniman,17
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,PASEBAN,Penterjemah,1
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,PASEBAN,Pendeta,10
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,PASEBAN,Pastor,5
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,PASEBAN,Wartawan,37
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,PASEBAN,Ustadz/Mubaligh,1
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,PASEBAN,Juru Masak,1
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,PASEBAN,Anggota DPR-RI,1
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,PASEBAN,Dosen,52
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,PASEBAN,Guru,200
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,PASEBAN,Pengacara,17
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,PASEBAN,Notaris,3
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,PASEBAN,Arsitek,5
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,PASEBAN,Konsultan,4
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,PASEBAN,Dokter,149
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,PASEBAN,Bidan,13
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,PASEBAN,Perawat,87
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,PASEBAN,Apoteker,3
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,PASEBAN,Penyiar Radio,1
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,PASEBAN,Pelaut,8
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,PASEBAN,Peneliti,2
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,PASEBAN,Sopir,109
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,PASEBAN,Pedagang,274
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,PASEBAN,Biarawan/Biarawati,26
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,PASEBAN,Wiraswasta,1923
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,PASEBAN,Lainnya,178
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KRAMAT,Belum/Tidak Bekerja,406
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KRAMAT,Mengurus Rumah Tangga,7262
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KRAMAT,Pelajar/Mahasiswa,5945
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KRAMAT,Pensiunan,150
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KRAMAT,Pegawai Negeri Sipil,195
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KRAMAT,Tentara Nasional Indonesia,24
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KRAMAT,Kepolisian RI,34
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KRAMAT,Perdagangan,5
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KRAMAT,Petani/Pekebun,2
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KRAMAT,Nelayan/Perikanan,1
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KRAMAT,Industri,1
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KRAMAT,Konstruksi,2
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KRAMAT,Transportasi,1
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KRAMAT,Karyawan Swasta,7954
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KRAMAT,Karyawan BUMN,47
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KRAMAT,Karyawan BUMD,1
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KRAMAT,Karyawan Honorer,22
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KRAMAT,Buruh Harian Lepas,1563
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KRAMAT,Buruh Tani/Perkebunan,2
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KRAMAT,Buruh Nelayan/Perikanan,1
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KRAMAT,Pembantu Rumah Tangga,3
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KRAMAT,Tukang Jahit,15
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KRAMAT,Tukang Gigi,1
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KRAMAT,Seniman,18
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KRAMAT,Pendeta,41
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KRAMAT,Wartawan,22
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KRAMAT,Ustadz/Mubaligh,1
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KRAMAT,Dosen,25
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KRAMAT,Guru,164
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KRAMAT,Pilot,1
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KRAMAT,Pengacara,16
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KRAMAT,Notaris,1
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KRAMAT,Arsitek,1
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KRAMAT,Akuntan,1
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KRAMAT,Dokter,45
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KRAMAT,Bidan,6
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KRAMAT,Perawat,25
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KRAMAT,Psikiater/Psikolog,1
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KRAMAT,Pelaut,6
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KRAMAT,Peneliti,2
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KRAMAT,Sopir,195
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KRAMAT,Pedagang,619
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KRAMAT,Wiraswasta,3107
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KRAMAT,Lainnya,181
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KWITANG,Belum/Tidak Bekerja,297
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KWITANG,Mengurus Rumah Tangga,4111
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KWITANG,Pelajar/Mahasiswa,2638
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KWITANG,Pensiunan,128
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KWITANG,Pegawai Negeri Sipil,104
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KWITANG,Tentara Nasional Indonesia,12
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KWITANG,Kepolisian RI,11
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KWITANG,Petani/Pekebun,1
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KWITANG,Industri,1
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KWITANG,Konstruksi,1
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KWITANG,Karyawan Swasta,4948
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KWITANG,Karyawan BUMN,28
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KWITANG,Karyawan Honorer,6
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KWITANG,Buruh Harian Lepas,726
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KWITANG,Tukang Jahit,3
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KWITANG,Penata Busana,1
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KWITANG,Mekanik,9
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KWITANG,Seniman,8
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KWITANG,Perancang Busana,1
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KWITANG,Pendeta,5
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KWITANG,Wartawan,14
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KWITANG,Anggota DPR-RI,1
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KWITANG,Dosen,14
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KWITANG,Guru,70
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KWITANG,Pengacara,5
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KWITANG,Notaris,4
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KWITANG,Arsitek,3
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KWITANG,Konsultan,1
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KWITANG,Dokter,46
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KWITANG,Bidan,3
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KWITANG,Perawat,4
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KWITANG,Pelaut,2
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KWITANG,Sopir,88
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KWITANG,Pedagang,249
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KWITANG,Wiraswasta,1175
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,KWITANG,Lainnya,52
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,BUNGUR,Belum/Tidak Bekerja,190
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,BUNGUR,Mengurus Rumah Tangga,4439
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,BUNGUR,Pelajar/Mahasiswa,3604
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,BUNGUR,Pensiunan,171
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,BUNGUR,Pegawai Negeri Sipil,151
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,BUNGUR,Tentara Nasional Indonesia,365
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,BUNGUR,Kepolisian RI,16
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,BUNGUR,Perdagangan,3
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,BUNGUR,Petani/Pekebun,2
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,BUNGUR,Konstruksi,3
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,BUNGUR,Karyawan Swasta,5682
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,BUNGUR,Karyawan BUMN,34
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,BUNGUR,Karyawan BUMD,2
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,BUNGUR,Karyawan Honorer,16
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,BUNGUR,Buruh Harian Lepas,491
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,BUNGUR,Pembantu Rumah Tangga,7
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,BUNGUR,Tukang Jahit,1
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,BUNGUR,Penata Rambut,1
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,BUNGUR,Mekanik,10
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,BUNGUR,Seniman,7
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,BUNGUR,Perancang Busana,2
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,BUNGUR,Pendeta,15
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,BUNGUR,Wartawan,9
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,BUNGUR,Ustadz/Mubaligh,1
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,BUNGUR,Dosen,27
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,BUNGUR,Guru,116
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,BUNGUR,Pengacara,5
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,BUNGUR,Notaris,4
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,BUNGUR,Arsitek,3
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,BUNGUR,Akuntan,1
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,BUNGUR,Konsultan,3
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,BUNGUR,Dokter,64
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,BUNGUR,Bidan,11
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,BUNGUR,Perawat,24
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,BUNGUR,Apoteker,2
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,BUNGUR,Pelaut,1
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,BUNGUR,Sopir,80
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,BUNGUR,Pedagang,257
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,BUNGUR,Wiraswasta,1635
2021,DKI Jakarta,JAKARTA PUSAT,S E N E N,BUNGUR,Lainnya,183
2021,DKI Jakarta,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,Belum/Tidak Bekerja,181
2021,DKI Jakarta,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,Mengurus Rumah Tangga,5082
2021,DKI Jakarta,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,Pelajar/Mahasiswa,5247
2021,DKI Jakarta,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,Pensiunan,600
2021,DKI Jakarta,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,Pegawai Negeri Sipil,519
2021,DKI Jakarta,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,Tentara Nasional Indonesia,32
2021,DKI Jakarta,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,Kepolisian RI,22
2021,DKI Jakarta,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,Perdagangan,8
2021,DKI Jakarta,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,Petani/Pekebun,5
2021,DKI Jakarta,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,Industri,3
2021,DKI Jakarta,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,Konstruksi,5
2021,DKI Jakarta,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,Transportasi,4
2021,DKI Jakarta,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,Karyawan Swasta,8063
2021,DKI Jakarta,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,Karyawan BUMN,180
2021,DKI Jakarta,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,Karyawan BUMD,8
2021,DKI Jakarta,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,Karyawan Honorer,19
2021,DKI Jakarta,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,Buruh Harian Lepas,460
2021,DKI Jakarta,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,Buruh Tani/Perkebunan,3
2021,DKI Jakarta,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,Pembantu Rumah Tangga,8
2021,DKI Jakarta,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,Tukang Kayu,1
2021,DKI Jakarta,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,Tukang Jahit,3
2021,DKI Jakarta,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,Mekanik,6
2021,DKI Jakarta,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,Seniman,12
2021,DKI Jakarta,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,Perancang Busana,1
2021,DKI Jakarta,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,Penterjemah,2
2021,DKI Jakarta,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,Pendeta,17
2021,DKI Jakarta,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,Wartawan,23
2021,DKI Jakarta,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,Ustadz/Mubaligh,1
2021,DKI Jakarta,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,Juru Masak,1
2021,DKI Jakarta,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,Anggota DPR-RI,1
2021,DKI Jakarta,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,Anggota Mahkamah Konstitusi,1
2021,DKI Jakarta,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,Anggota Kabinet/Kementerian,1
2021,DKI Jakarta,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,Anggota DPRD Provinsi,4
2021,DKI Jakarta,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,Dosen,68
2021,DKI Jakarta,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,Guru,250
2021,DKI Jakarta,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,Pilot,4
2021,DKI Jakarta,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,Pengacara,23
2021,DKI Jakarta,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,Notaris,9
2021,DKI Jakarta,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,Arsitek,6
2021,DKI Jakarta,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,Konsultan,9
2021,DKI Jakarta,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,Dokter,260
2021,DKI Jakarta,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,Bidan,10
2021,DKI Jakarta,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,Perawat,35
2021,DKI Jakarta,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,Apoteker,3
2021,DKI Jakarta,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,Psikiater/Psikolog,4
2021,DKI Jakarta,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,Penyiar Televisi,2
